rcid,country_code,date,pro_climate_vote,abstain_from_vote
5490,BG,2016-12-21,1,0
5491,BG,2016-12-21,1,0
5491,BF,2016-12-21,1,0
5491,BI,2016-12-21,1,0
5490,CV,2016-12-21,1,0
5491,CV,2016-12-21,1,0
5490,KH,2016-12-21,1,0
5491,KH,2016-12-21,1,0
5490,CM,2016-12-21,0,1
5491,CM,2016-12-21,1,0
5490,CA,2016-12-21,0,0
5491,CA,2016-12-21,1,0
5490,CF,2016-12-21,1,0
5491,CF,2016-12-21,1,0
5490,TD,2016-12-21,1,0
5491,TD,2016-12-21,1,0
5490,CL,2016-12-21,1,0
5491,CL,2016-12-21,1,0
5490,CN,2016-12-21,1,0
5491,CN,2016-12-21,0,1
5490,CO,2016-12-21,1,0
5491,CO,2016-12-21,1,0
5490,KM,2016-12-21,1,0
5491,KM,2016-12-21,1,0
5490,CG,2016-12-21,1,0
5491,CG,2016-12-21,1,0
5490,CR,2016-12-21,1,0
5491,CR,2016-12-21,1,0
5490,CI,2016-12-21,1,0
5491,CI,2016-12-21,1,0
5490,HR,2016-12-21,1,0
5491,HR,2016-12-21,1,0
5490,CU,2016-12-21,1,0
5491,CU,2016-12-21,0,0
5490,CY,2016-12-21,1,0
5491,CY,2016-12-21,1,0
5490,CZ,2016-12-21,1,0
5491,CZ,2016-12-21,1,0
5491,KP,2016-12-21,1,0
5490,CD,2016-12-21,0,1
5491,CD,2016-12-21,1,0
5490,DK,2016-12-21,1,0
5491,DK,2016-12-21,1,0
5490,DJ,2016-12-21,1,0
5491,DJ,2016-12-21,0,0
5490,DM,2016-12-21,1,0
5491,DM,2016-12-21,1,0
5490,DO,2016-12-21,1,0
5491,DO,2016-12-21,1,0
5490,EC,2016-12-21,1,0
5491,EC,2016-12-21,0,1
5490,EG,2016-12-21,1,0
5491,EG,2016-12-21,0,0
5490,SV,2016-12-21,1,0
5491,SV,2016-12-21,1,0
5490,ER,2016-12-21,1,0
5491,ER,2016-12-21,1,0
5490,EE,2016-12-21,1,0
5491,EE,2016-12-21,1,0
5490,ET,2016-12-21,1,0
5491,ET,2016-12-21,1,0
5490,FJ,2016-12-21,1,0
5491,FJ,2016-12-21,1,0
5490,FI,2016-12-21,1,0
5491,FI,2016-12-21,1,0
5490,FR,2016-12-21,1,0
5491,FR,2016-12-21,1,0
5490,GA,2016-12-21,1,0
5491,GA,2016-12-21,1,0
5490,GE,2016-12-21,1,0
5491,GE,2016-12-21,1,0
5490,DE,2016-12-21,1,0
5491,DE,2016-12-21,1,0
5490,GH,2016-12-21,1,0
5491,GH,2016-12-21,1,0
5490,GR,2016-12-21,1,0
5491,GR,2016-12-21,1,0
5490,GD,2016-12-21,1,0
5491,GD,2016-12-21,1,0
5490,GT,2016-12-21,1,0
5491,GT,2016-12-21,1,0
5490,GN,2016-12-21,1,0
5491,GN,2016-12-21,0,1
5490,GW,2016-12-21,1,0
5491,GW,2016-12-21,1,0
5490,GY,2016-12-21,1,0
5491,GY,2016-12-21,1,0
5490,HT,2016-12-21,1,0
5491,HT,2016-12-21,1,0
5490,HN,2016-12-21,0,1
5491,HN,2016-12-21,1,0
5490,HU,2016-12-21,1,0
5491,HU,2016-12-21,1,0
5490,IS,2016-12-21,1,0
5491,IS,2016-12-21,1,0
5490,IN,2016-12-21,1,0
5491,IN,2016-12-21,1,0
5490,ID,2016-12-21,1,0
5491,ID,2016-12-21,0,0
5490,IR,2016-12-21,1,0
5490,IQ,2016-12-21,1,0
5490,IE,2016-12-21,1,0
5491,IE,2016-12-21,1,0
5490,IL,2016-12-21,0,0
5491,IL,2016-12-21,1,0
5490,IT,2016-12-21,1,0
5491,IT,2016-12-21,1,0
5490,JM,2016-12-21,1,0
5491,JM,2016-12-21,1,0
5490,JP,2016-12-21,1,0
5491,JP,2016-12-21,1,0
5490,JO,2016-12-21,1,0
5491,JO,2016-12-21,0,0
5490,KZ,2016-12-21,1,0
5491,KZ,2016-12-21,1,0
5490,KE,2016-12-21,1,0
5491,KE,2016-12-21,1,0
5490,KI,2016-12-21,1,0
5491,KI,2016-12-21,1,0
5490,KW,2016-12-21,1,0
5491,KW,2016-12-21,0,0
5490,KG,2016-12-21,1,0
5491,KG,2016-12-21,1,0
5490,LA,2016-12-21,1,0
5490,LV,2016-12-21,1,0
5491,LV,2016-12-21,1,0
5490,LB,2016-12-21,1,0
5491,LB,2016-12-21,0,0
5490,LS,2016-12-21,1,0
5491,LS,2016-12-21,1,0
5490,LR,2016-12-21,1,0
5491,LR,2016-12-21,1,0
5490,LY,2016-12-21,1,0
5491,LY,2016-12-21,0,0
5490,LI,2016-12-21,1,0
5491,LI,2016-12-21,1,0
5490,LT,2016-12-21,1,0
5491,LT,2016-12-21,1,0
5490,LU,2016-12-21,1,0
5491,LU,2016-12-21,1,0
5490,MG,2016-12-21,1,0
5491,MG,2016-12-21,1,0
5490,MW,2016-12-21,1,0
5491,MW,2016-12-21,1,0
5490,MY,2016-12-21,1,0
5491,MY,2016-12-21,0,0
5490,MV,2016-12-21,1,0
5491,MV,2016-12-21,0,0
5490,ML,2016-12-21,1,0
5491,ML,2016-12-21,0,1
5490,MT,2016-12-21,1,0
5491,MT,2016-12-21,1,0
5490,MH,2016-12-21,0,0
5491,MH,2016-12-21,1,0
5490,MR,2016-12-21,1,0
5491,MR,2016-12-21,0,0
5490,MU,2016-12-21,1,0
5491,MU,2016-12-21,1,0
5490,MX,2016-12-21,1,0
5491,MX,2016-12-21,1,0
5490,FM,2016-12-21,0,0
5491,FM,2016-12-21,1,0
5490,MC,2016-12-21,1,0
5491,MC,2016-12-21,1,0
5490,MN,2016-12-21,1,0
5491,MN,2016-12-21,1,0
5490,ME,2016-12-21,1,0
5491,ME,2016-12-21,1,0
5490,MA,2016-12-21,1,0
5491,MA,2016-12-21,0,0
5490,MZ,2016-12-21,1,0
5491,MZ,2016-12-21,1,0
5490,MM,2016-12-21,1,0
5491,MM,2016-12-21,1,0
5490,"NA",2016-12-21,1,0
5491,"NA",2016-12-21,1,0
5490,NR,2016-12-21,0,0
5491,NR,2016-12-21,1,0
5490,NP,2016-12-21,1,0
5491,NP,2016-12-21,1,0
5490,NL,2016-12-21,1,0
5491,NL,2016-12-21,1,0
5490,NZ,2016-12-21,1,0
5491,NZ,2016-12-21,1,0
5490,NI,2016-12-21,1,0
5491,NI,2016-12-21,0,0
5490,NE,2016-12-21,1,0
5491,NE,2016-12-21,1,0
5490,NG,2016-12-21,1,0
5491,NG,2016-12-21,1,0
5490,NO,2016-12-21,1,0
5491,NO,2016-12-21,1,0
5490,OM,2016-12-21,1,0
5491,OM,2016-12-21,0,0
5490,PK,2016-12-21,1,0
5491,PK,2016-12-21,0,0
5490,PW,2016-12-21,0,0
5491,PW,2016-12-21,1,0
5490,PA,2016-12-21,1,0
5491,PA,2016-12-21,1,0
5490,PG,2016-12-21,0,1
5491,PG,2016-12-21,1,0
5490,PE,2016-12-21,1,0
5491,PE,2016-12-21,1,0
5490,PH,2016-12-21,1,0
5491,PH,2016-12-21,1,0
5490,PL,2016-12-21,1,0
5491,PL,2016-12-21,1,0
5490,PT,2016-12-21,1,0
5491,PT,2016-12-21,1,0
5490,QA,2016-12-21,1,0
5491,QA,2016-12-21,0,0
5490,KR,2016-12-21,1,0
5491,KR,2016-12-21,1,0
5490,MD,2016-12-21,1,0
5491,MD,2016-12-21,1,0
5491,RO,2016-12-21,1,0
5490,RU,2016-12-21,1,0
5491,RU,2016-12-21,1,0
5490,KN,2016-12-21,1,0
5491,KN,2016-12-21,1,0
5490,LC,2016-12-21,1,0
5491,LC,2016-12-21,1,0
5490,VC,2016-12-21,1,0
5491,VC,2016-12-21,1,0
5490,WS,2016-12-21,1,0
5491,WS,2016-12-21,1,0
5490,SM,2016-12-21,1,0
5491,SM,2016-12-21,1,0
5490,SA,2016-12-21,1,0
5491,SA,2016-12-21,0,0
5490,SN,2016-12-21,1,0
5491,SN,2016-12-21,1,0
5490,YU,2016-12-21,1,0
5491,YU,2016-12-21,1,0
5490,SL,2016-12-21,1,0
5491,SL,2016-12-21,1,0
5490,SG,2016-12-21,1,0
5491,SG,2016-12-21,1,0
5490,SK,2016-12-21,1,0
5491,SK,2016-12-21,1,0
5490,SI,2016-12-21,1,0
5491,SI,2016-12-21,1,0
5490,SB,2016-12-21,1,0
5491,SB,2016-12-21,1,0
5490,ZA,2016-12-21,1,0
5491,ZA,2016-12-21,0,1
5490,SS,2016-12-21,0,1
5491,SS,2016-12-21,1,0
5490,ES,2016-12-21,1,0
5491,ES,2016-12-21,1,0
5490,LK,2016-12-21,1,0
5491,LK,2016-12-21,0,1
5490,SD,2016-12-21,1,0
5491,SD,2016-12-21,1,0
5490,SR,2016-12-21,1,0
5491,SR,2016-12-21,1,0
5491,SZ,2016-12-21,1,0
5490,SE,2016-12-21,1,0
5491,SE,2016-12-21,1,0
5490,CH,2016-12-21,1,0
5491,CH,2016-12-21,1,0
5490,SY,2016-12-21,1,0
5491,SY,2016-12-21,0,0
5490,TJ,2016-12-21,1,0
5491,TJ,2016-12-21,1,0
5490,TH,2016-12-21,1,0
5491,TH,2016-12-21,1,0
5490,MK,2016-12-21,1,0
5491,MK,2016-12-21,1,0
5490,TL,2016-12-21,1,0
5491,TL,2016-12-21,1,0
5490,TG,2016-12-21,1,0
5491,TG,2016-12-21,1,0
5490,TO,2016-12-21,0,1
5491,TO,2016-12-21,1,0
5490,TT,2016-12-21,1,0
5491,TT,2016-12-21,1,0
5490,TN,2016-12-21,1,0
5491,TN,2016-12-21,0,0
5490,TR,2016-12-21,1,0
5491,TR,2016-12-21,0,1
5490,TV,2016-12-21,1,0
5491,TV,2016-12-21,1,0
5490,UG,2016-12-21,1,0
5491,UG,2016-12-21,1,0
5490,UA,2016-12-21,1,0
5491,UA,2016-12-21,1,0
5490,AE,2016-12-21,1,0
5491,AE,2016-12-21,0,0
5490,GB,2016-12-21,1,0
5491,GB,2016-12-21,1,0
5490,TZ,2016-12-21,1,0
5491,TZ,2016-12-21,1,0
5490,US,2016-12-21,0,0
5491,US,2016-12-21,1,0
5490,UY,2016-12-21,1,0
5491,UY,2016-12-21,1,0
5490,UZ,2016-12-21,1,0
5490,VU,2016-12-21,0,1
5491,VU,2016-12-21,1,0
5490,VN,2016-12-21,1,0
5491,VN,2016-12-21,1,0
5490,YE,2016-12-21,1,0
5491,YE,2016-12-21,0,0
5490,ZM,2016-12-21,1,0
5491,ZM,2016-12-21,1,0
5577,AF,2017-12-20,1,0
5579,AF,2017-12-20,1,0
5585,AF,2017-12-20,0,1
5587,AF,2017-12-20,1,0
5577,AL,2017-12-20,1,0
5579,AL,2017-12-20,1,0
5585,AL,2017-12-20,1,0
5587,AL,2017-12-20,1,0
5577,DZ,2017-12-20,1,0
5579,DZ,2017-12-20,1,0
5585,DZ,2017-12-20,0,1
5587,DZ,2017-12-20,1,0
5577,AD,2017-12-20,1,0
5579,AD,2017-12-20,1,0
5585,AD,2017-12-20,1,0
5587,AD,2017-12-20,1,0
5577,AO,2017-12-20,1,0
5579,AO,2017-12-20,1,0
5585,AO,2017-12-20,1,0
5587,AO,2017-12-20,1,0
5577,AG,2017-12-20,1,0
5579,AG,2017-12-20,1,0
5585,AG,2017-12-20,1,0
5587,AG,2017-12-20,1,0
5577,AR,2017-12-20,1,0
5579,AR,2017-12-20,1,0
5585,AR,2017-12-20,1,0
5587,AR,2017-12-20,1,0
5577,AM,2017-12-20,1,0
5579,AM,2017-12-20,1,0
5585,AM,2017-12-20,1,0
5587,AM,2017-12-20,1,0
5577,AU,2017-12-20,1,0
5579,AU,2017-12-20,0,0
5585,AU,2017-12-20,1,0
5587,AU,2017-12-20,1,0
5577,AT,2017-12-20,1,0
5579,AT,2017-12-20,1,0
5585,AT,2017-12-20,1,0
5587,AT,2017-12-20,1,0
5577,AZ,2017-12-20,1,0
5579,AZ,2017-12-20,1,0
5585,AZ,2017-12-20,1,0
5587,AZ,2017-12-20,1,0
5577,BS,2017-12-20,1,0
5579,BS,2017-12-20,1,0
5585,BS,2017-12-20,1,0
5587,BS,2017-12-20,1,0
5577,BH,2017-12-20,1,0
5579,BH,2017-12-20,1,0
5585,BH,2017-12-20,0,1
5587,BH,2017-12-20,1,0
5577,BD,2017-12-20,1,0
5579,BD,2017-12-20,1,0
5585,BD,2017-12-20,0,1
5587,BD,2017-12-20,1,0
5577,BB,2017-12-20,1,0
5579,BB,2017-12-20,1,0
5585,BB,2017-12-20,1,0
5587,BB,2017-12-20,1,0
5577,BY,2017-12-20,1,0
5579,BY,2017-12-20,1,0
5585,BY,2017-12-20,1,0
5587,BY,2017-12-20,1,0
5577,BE,2017-12-20,1,0
5579,BE,2017-12-20,1,0
5585,BE,2017-12-20,1,0
5587,BE,2017-12-20,1,0
5577,BZ,2017-12-20,1,0
5579,BZ,2017-12-20,1,0
5585,BZ,2017-12-20,1,0
5587,BZ,2017-12-20,1,0
5577,BJ,2017-12-20,1,0
5579,BJ,2017-12-20,1,0
5585,BJ,2017-12-20,1,0
5587,BJ,2017-12-20,1,0
5577,BT,2017-12-20,1,0
5579,BT,2017-12-20,1,0
5585,BT,2017-12-20,1,0
5587,BT,2017-12-20,1,0
5577,BO,2017-12-20,1,0
5579,BO,2017-12-20,1,0
5585,BO,2017-12-20,0,1
5587,BO,2017-12-20,1,0
5577,BA,2017-12-20,1,0
5579,BA,2017-12-20,1,0
5585,BA,2017-12-20,1,0
5587,BA,2017-12-20,1,0
5577,BW,2017-12-20,1,0
5579,BW,2017-12-20,1,0
5585,BW,2017-12-20,1,0
5587,BW,2017-12-20,1,0
5577,BR,2017-12-20,1,0
5579,BR,2017-12-20,1,0
5585,BR,2017-12-20,1,0
5587,BR,2017-12-20,1,0
5577,BN,2017-12-20,1,0
5579,BN,2017-12-20,1,0
5585,BN,2017-12-20,0,1
5587,BN,2017-12-20,1,0
5577,BG,2017-12-20,1,0
5579,BG,2017-12-20,1,0
5585,BG,2017-12-20,1,0
5587,BG,2017-12-20,1,0
5577,BF,2017-12-20,1,0
5579,BF,2017-12-20,1,0
5585,BF,2017-12-20,1,0
5587,BF,2017-12-20,1,0
5577,BI,2017-12-20,1,0
5579,BI,2017-12-20,1,0
5585,BI,2017-12-20,1,0
5587,BI,2017-12-20,1,0
5577,CV,2017-12-20,1,0
5579,CV,2017-12-20,1,0
5585,CV,2017-12-20,1,0
5587,CV,2017-12-20,1,0
5577,KH,2017-12-20,1,0
5579,KH,2017-12-20,1,0
5585,KH,2017-12-20,1,0
5587,KH,2017-12-20,1,0
5577,CM,2017-12-20,1,0
5579,CM,2017-12-20,0,1
5585,CM,2017-12-20,1,0
5587,CM,2017-12-20,1,0
5577,CA,2017-12-20,1,0
5579,CA,2017-12-20,0,0
5585,CA,2017-12-20,1,0
5587,CA,2017-12-20,1,0
5577,CF,2017-12-20,1,0
5579,CF,2017-12-20,1,0
5585,CF,2017-12-20,1,0
5587,CF,2017-12-20,1,0
5577,TD,2017-12-20,1,0
5579,TD,2017-12-20,1,0
5587,TD,2017-12-20,1,0
5577,CL,2017-12-20,1,0
5579,CL,2017-12-20,1,0
5585,CL,2017-12-20,1,0
5587,CL,2017-12-20,1,0
5577,CN,2017-12-20,1,0
5579,CN,2017-12-20,1,0
5585,CN,2017-12-20,1,0
5587,CN,2017-12-20,1,0
5577,CO,2017-12-20,1,0
5579,CO,2017-12-20,1,0
5585,CO,2017-12-20,1,0
5587,CO,2017-12-20,1,0
5577,KM,2017-12-20,1,0
5579,KM,2017-12-20,1,0
5585,KM,2017-12-20,1,0
5587,KM,2017-12-20,1,0
5577,CG,2017-12-20,1,0
5579,CG,2017-12-20,1,0
5585,CG,2017-12-20,1,0
5587,CG,2017-12-20,1,0
5577,CR,2017-12-20,1,0
5579,CR,2017-12-20,1,0
5585,CR,2017-12-20,1,0
5587,CR,2017-12-20,1,0
5577,CI,2017-12-20,1,0
5579,CI,2017-12-20,1,0
5585,CI,2017-12-20,1,0
5587,CI,2017-12-20,1,0
5577,HR,2017-12-20,1,0
5579,HR,2017-12-20,1,0
5585,HR,2017-12-20,1,0
5587,HR,2017-12-20,1,0
5577,CU,2017-12-20,1,0
5579,CU,2017-12-20,1,0
5585,CU,2017-12-20,0,1
5587,CU,2017-12-20,1,0
5577,CY,2017-12-20,1,0
5579,CY,2017-12-20,1,0
5585,CY,2017-12-20,1,0
5587,CY,2017-12-20,1,0
5577,CZ,2017-12-20,1,0
5579,CZ,2017-12-20,1,0
5585,CZ,2017-12-20,1,0
5587,CZ,2017-12-20,1,0
5577,CD,2017-12-20,1,0
5579,CD,2017-12-20,0,1
5585,CD,2017-12-20,1,0
5587,CD,2017-12-20,1,0
5577,DK,2017-12-20,1,0
5579,DK,2017-12-20,1,0
5585,DK,2017-12-20,1,0
5587,DK,2017-12-20,1,0
5577,DJ,2017-12-20,1,0
5579,DJ,2017-12-20,1,0
5585,DJ,2017-12-20,0,1
5587,DJ,2017-12-20,1,0
5577,DM,2017-12-20,1,0
5585,DM,2017-12-20,1,0
5587,DM,2017-12-20,1,0
5577,DO,2017-12-20,1,0
5579,DO,2017-12-20,1,0
5585,DO,2017-12-20,1,0
5587,DO,2017-12-20,1,0
5577,EC,2017-12-20,1,0
5579,EC,2017-12-20,1,0
5585,EC,2017-12-20,1,0
5587,EC,2017-12-20,1,0
5577,EG,2017-12-20,1,0
5579,EG,2017-12-20,1,0
5585,EG,2017-12-20,0,1
5587,EG,2017-12-20,1,0
5577,SV,2017-12-20,1,0
5579,SV,2017-12-20,1,0
5585,SV,2017-12-20,1,0
5587,SV,2017-12-20,1,0
5577,GQ,2017-12-20,1,0
5579,GQ,2017-12-20,1,0
5585,GQ,2017-12-20,1,0
5587,GQ,2017-12-20,1,0
5577,ER,2017-12-20,1,0
5579,ER,2017-12-20,1,0
5585,ER,2017-12-20,1,0
5587,ER,2017-12-20,1,0
5577,EE,2017-12-20,1,0
5579,EE,2017-12-20,1,0
5585,EE,2017-12-20,1,0
5587,EE,2017-12-20,1,0
5577,ET,2017-12-20,1,0
5579,ET,2017-12-20,1,0
5585,ET,2017-12-20,1,0
5587,ET,2017-12-20,1,0
5577,FJ,2017-12-20,1,0
5579,FJ,2017-12-20,1,0
5585,FJ,2017-12-20,1,0
5587,FJ,2017-12-20,1,0
5577,FI,2017-12-20,1,0
5579,FI,2017-12-20,1,0
5585,FI,2017-12-20,1,0
5587,FI,2017-12-20,1,0
5577,FR,2017-12-20,1,0
5579,FR,2017-12-20,1,0
5585,FR,2017-12-20,1,0
5587,FR,2017-12-20,1,0
5577,GM,2017-12-20,1,0
5579,GM,2017-12-20,1,0
5585,GM,2017-12-20,1,0
5587,GM,2017-12-20,1,0
5577,GE,2017-12-20,1,0
5579,GE,2017-12-20,1,0
5585,GE,2017-12-20,1,0
5587,GE,2017-12-20,1,0
5577,DE,2017-12-20,1,0
5579,DE,2017-12-20,1,0
5585,DE,2017-12-20,1,0
5587,DE,2017-12-20,1,0
5577,GH,2017-12-20,1,0
5585,GH,2017-12-20,1,0
5587,GH,2017-12-20,1,0
5577,GR,2017-12-20,1,0
5579,GR,2017-12-20,1,0
5585,GR,2017-12-20,1,0
5587,GR,2017-12-20,1,0
5577,GD,2017-12-20,1,0
5585,GD,2017-12-20,1,0
5587,GD,2017-12-20,1,0
5577,GT,2017-12-20,1,0
5579,GT,2017-12-20,0,1
5585,GT,2017-12-20,1,0
5587,GT,2017-12-20,1,0
5577,GN,2017-12-20,1,0
5579,GN,2017-12-20,1,0
5585,GN,2017-12-20,0,1
5587,GN,2017-12-20,1,0
5577,GY,2017-12-20,1,0
5579,GY,2017-12-20,1,0
5585,GY,2017-12-20,1,0
5587,GY,2017-12-20,1,0
5577,HT,2017-12-20,1,0
5579,HT,2017-12-20,1,0
5585,HT,2017-12-20,1,0
5587,HT,2017-12-20,1,0
5577,HN,2017-12-20,1,0
5579,HN,2017-12-20,0,1
5585,HN,2017-12-20,1,0
5587,HN,2017-12-20,1,0
5577,HU,2017-12-20,1,0
5579,HU,2017-12-20,1,0
5585,HU,2017-12-20,1,0
5587,HU,2017-12-20,1,0
5577,IS,2017-12-20,1,0
5579,IS,2017-12-20,1,0
5585,IS,2017-12-20,1,0
5587,IS,2017-12-20,1,0
5577,IN,2017-12-20,1,0
5579,IN,2017-12-20,1,0
5585,IN,2017-12-20,1,0
5587,IN,2017-12-20,1,0
5577,ID,2017-12-20,1,0
5579,ID,2017-12-20,1,0
5585,ID,2017-12-20,0,1
5587,ID,2017-12-20,1,0
5577,IR,2017-12-20,1,0
5579,IR,2017-12-20,1,0
5587,IR,2017-12-20,1,0
5577,IQ,2017-12-20,1,0
5579,IQ,2017-12-20,1,0
5585,IQ,2017-12-20,0,1
5587,IQ,2017-12-20,1,0
5577,IE,2017-12-20,1,0
5579,IE,2017-12-20,1,0
5585,IE,2017-12-20,1,0
5587,IE,2017-12-20,1,0
5577,IL,2017-12-20,0,0
5579,IL,2017-12-20,0,0
5585,IL,2017-12-20,1,0
5587,IL,2017-12-20,0,0
5577,IT,2017-12-20,1,0
5579,IT,2017-12-20,1,0
5585,IT,2017-12-20,1,0
5587,IT,2017-12-20,1,0
5577,JM,2017-12-20,1,0
5579,JM,2017-12-20,1,0
5585,JM,2017-12-20,1,0
5587,JM,2017-12-20,1,0
5577,JP,2017-12-20,1,0
5579,JP,2017-12-20,1,0
5585,JP,2017-12-20,1,0
5587,JP,2017-12-20,1,0
5577,JO,2017-12-20,1,0
5579,JO,2017-12-20,1,0
5585,JO,2017-12-20,0,1
5587,JO,2017-12-20,1,0
5577,KZ,2017-12-20,1,0
5579,KZ,2017-12-20,1,0
5585,KZ,2017-12-20,1,0
5587,KZ,2017-12-20,1,0
5577,KE,2017-12-20,1,0
5579,KE,2017-12-20,1,0
5585,KE,2017-12-20,1,0
5587,KE,2017-12-20,1,0
5577,KW,2017-12-20,1,0
5579,KW,2017-12-20,1,0
5585,KW,2017-12-20,0,1
5587,KW,2017-12-20,1,0
5577,KG,2017-12-20,1,0
5579,KG,2017-12-20,1,0
5585,KG,2017-12-20,1,0
5587,KG,2017-12-20,1,0
5577,LA,2017-12-20,1,0
5579,LA,2017-12-20,1,0
5587,LA,2017-12-20,1,0
5577,LV,2017-12-20,1,0
5579,LV,2017-12-20,1,0
5585,LV,2017-12-20,1,0
5587,LV,2017-12-20,1,0
5577,LB,2017-12-20,1,0
5579,LB,2017-12-20,1,0
5585,LB,2017-12-20,0,1
5587,LB,2017-12-20,1,0
5577,LS,2017-12-20,1,0
5579,LS,2017-12-20,1,0
5585,LS,2017-12-20,1,0
5587,LS,2017-12-20,1,0
5577,LR,2017-12-20,1,0
5579,LR,2017-12-20,1,0
5585,LR,2017-12-20,1,0
5587,LR,2017-12-20,1,0
5577,LY,2017-12-20,1,0
5579,LY,2017-12-20,1,0
5585,LY,2017-12-20,0,1
5587,LY,2017-12-20,1,0
5577,LI,2017-12-20,1,0
5579,LI,2017-12-20,1,0
5585,LI,2017-12-20,1,0
5587,LI,2017-12-20,1,0
5577,LT,2017-12-20,1,0
5579,LT,2017-12-20,1,0
5585,LT,2017-12-20,1,0
5587,LT,2017-12-20,1,0
5577,LU,2017-12-20,1,0
5579,LU,2017-12-20,1,0
5585,LU,2017-12-20,1,0
5587,LU,2017-12-20,1,0
5577,MG,2017-12-20,1,0
5579,MG,2017-12-20,1,0
5585,MG,2017-12-20,1,0
5587,MG,2017-12-20,1,0
5577,MW,2017-12-20,1,0
5579,MW,2017-12-20,1,0
5585,MW,2017-12-20,1,0
5587,MW,2017-12-20,1,0
5577,MY,2017-12-20,1,0
5579,MY,2017-12-20,1,0
5585,MY,2017-12-20,0,1
5587,MY,2017-12-20,1,0
5577,MV,2017-12-20,1,0
5579,MV,2017-12-20,1,0
5585,MV,2017-12-20,0,1
5587,MV,2017-12-20,1,0
5577,ML,2017-12-20,1,0
5579,ML,2017-12-20,1,0
5585,ML,2017-12-20,1,0
5587,ML,2017-12-20,1,0
5577,MT,2017-12-20,1,0
5579,MT,2017-12-20,1,0
5585,MT,2017-12-20,1,0
5587,MT,2017-12-20,1,0
5577,MH,2017-12-20,1,0
5579,MH,2017-12-20,0,0
5585,MH,2017-12-20,1,0
5587,MH,2017-12-20,1,0
5577,MR,2017-12-20,1,0
5579,MR,2017-12-20,1,0
5585,MR,2017-12-20,0,1
5587,MR,2017-12-20,1,0
5577,MU,2017-12-20,1,0
5579,MU,2017-12-20,1,0
5585,MU,2017-12-20,1,0
5587,MU,2017-12-20,1,0
5577,MX,2017-12-20,1,0
5579,MX,2017-12-20,0,1
5585,MX,2017-12-20,1,0
5587,MX,2017-12-20,1,0
5577,FM,2017-12-20,1,0
5579,FM,2017-12-20,0,0
5585,FM,2017-12-20,1,0
5587,FM,2017-12-20,1,0
5577,MC,2017-12-20,1,0
5579,MC,2017-12-20,1,0
5585,MC,2017-12-20,1,0
5587,MC,2017-12-20,1,0
5577,MN,2017-12-20,1,0
5579,MN,2017-12-20,1,0
5585,MN,2017-12-20,1,0
5587,MN,2017-12-20,1,0
5577,ME,2017-12-20,1,0
5579,ME,2017-12-20,1,0
5585,ME,2017-12-20,1,0
5587,ME,2017-12-20,1,0
5577,MA,2017-12-20,1,0
5579,MA,2017-12-20,1,0
5585,MA,2017-12-20,0,1
5587,MA,2017-12-20,1,0
5577,MZ,2017-12-20,1,0
5579,MZ,2017-12-20,1,0
5585,MZ,2017-12-20,1,0
5587,MZ,2017-12-20,1,0
5577,MM,2017-12-20,1,0
5585,MM,2017-12-20,1,0
5587,MM,2017-12-20,1,0
5577,"NA",2017-12-20,1,0
5579,"NA",2017-12-20,1,0
5585,"NA",2017-12-20,1,0
5587,"NA",2017-12-20,1,0
5577,NR,2017-12-20,1,0
5579,NR,2017-12-20,0,0
5585,NR,2017-12-20,1,0
5587,NR,2017-12-20,1,0
5577,NP,2017-12-20,1,0
5579,NP,2017-12-20,1,0
5585,NP,2017-12-20,1,0
5587,NP,2017-12-20,1,0
5577,NL,2017-12-20,1,0
5579,NL,2017-12-20,1,0
5585,NL,2017-12-20,1,0
5587,NL,2017-12-20,1,0
5577,NZ,2017-12-20,1,0
5579,NZ,2017-12-20,1,0
5585,NZ,2017-12-20,1,0
5587,NZ,2017-12-20,1,0
5577,NI,2017-12-20,1,0
5579,NI,2017-12-20,1,0
5585,NI,2017-12-20,1,0
5587,NI,2017-12-20,1,0
5577,NE,2017-12-20,1,0
5579,NE,2017-12-20,1,0
5585,NE,2017-12-20,1,0
5587,NE,2017-12-20,1,0
5577,NG,2017-12-20,1,0
5579,NG,2017-12-20,1,0
5585,NG,2017-12-20,1,0
5587,NG,2017-12-20,1,0
5577,NO,2017-12-20,1,0
5579,NO,2017-12-20,1,0
5585,NO,2017-12-20,1,0
5587,NO,2017-12-20,1,0
5577,OM,2017-12-20,1,0
5579,OM,2017-12-20,1,0
5585,OM,2017-12-20,0,1
5587,OM,2017-12-20,1,0
5577,PK,2017-12-20,1,0
5579,PK,2017-12-20,1,0
5585,PK,2017-12-20,0,1
5587,PK,2017-12-20,1,0
5577,PW,2017-12-20,1,0
5585,PW,2017-12-20,1,0
5587,PW,2017-12-20,1,0
5577,PA,2017-12-20,1,0
5579,PA,2017-12-20,1,0
5585,PA,2017-12-20,1,0
5587,PA,2017-12-20,1,0
5577,PG,2017-12-20,1,0
5579,PG,2017-12-20,0,1
5585,PG,2017-12-20,1,0
5587,PG,2017-12-20,1,0
5577,PY,2017-12-20,1,0
5579,PY,2017-12-20,1,0
5585,PY,2017-12-20,1,0
5587,PY,2017-12-20,1,0
5577,PE,2017-12-20,1,0
5579,PE,2017-12-20,1,0
5585,PE,2017-12-20,1,0
5587,PE,2017-12-20,1,0
5577,PH,2017-12-20,1,0
5579,PH,2017-12-20,1,0
